	000000,000000,000000,002004,002003,010001,002014,000003,012000,012000,011004,010006,011006,002001,002005,003004,000003,011004,011004,010007,010007,012000,012000,012000,023004,023005,005001,000000,001003,010001,010004,010001,010001,011004,010001,010001,010000,010000,016003,012004,012004,010004,010000,000001,003005,003004,000002,009004,004002,006013,023005,022001,010001,014007,010000,010001,010000,011004,012000,012001,012000,011007,016004,021006,000001,001004,000003,010005,010000,016000,007012,013003,017003,013003,013002,010000,016000,013003,013003,013002,001000,016003,010001,010004,012000,012000,012000,012000,012000,010007,010005,010007,012000,012000,012001,012000,012000,012000,023005,011003,023005,023005,010002,023005,010002,010003,023005,010002,010002,023005,023005,006001,006002,006005,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
	000000,000000,000000,001003,010000,011006,001001,001003,012000,012000,010007,011006,011006,010007,002001,000009,002003,010007,010004,011006,012000,012000,012000,012000,023004,004001,007005,000000,003004,000003,010000,011000,010004,011000,010001,025003,001000,019000,021002,012004,012004,010001,010001,001001,000000,002004,002002,002002,002005,007004,004002,004003,022001,014007,010005,010001,010000,012000,012001,012000,012000,011007,018007,003001,002009,000000,008005,015003,013003,021002,016007,012004,012004,012004,014003,010004,014003,012004,012004,014003,003000,018003,012004,012004,012000,012000,012000,012000,012000,012000,012000,012000,012000,012001,012001,012000,012000,010000,023005,023005,023005,010003,010002,023005,023005,023005,023005,023005,023005,023005,010003,023005,023005,005001,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
	000000,000000,000000,001003,010000,010006,001001,001003,012000,012000,010007,011000,010004,010006,011006,003000,011006,010001,010007,012000,012001,012000,012000,000001,004003,005001,000000,000000,000000,003004,000003,022005,022005,022000,023005,004001,001009,009004,000003,010001,010001,010004,000001,003005,000000,001003,010000,027000,001001,000000,006004,006003,023001,014007,010001,010005,010000,012000,012000,012000,012000,011004,018007,011007,001001,000000,001003,010000,012004,012004,016007,012004,012004,012004,015000,017003,021002,012004,012004,015000,017003,021002,012004,012004,012000,012000,012000,011007,012000,012000,012000,012000,012000,012001,012000,012000,012000,023005,010002,023005,011003,023005,023005,011003,023005,010003,023005,023005,010002,023005,023005,010002,023005,006001,006005,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
	000000,000000,000000,001003,010004,000001,003005,003004,000003,012000,012000,011006,010007,010007,010006,010006,010006,012000,012000,012001,012000,012000,012000,001001,007004,007005,000000,000000,000000,000000,007004,004003,023005,023005,004001,007005,000000,000000,003004,000002,000003,010001,001001,000000,002004,002003,010001,000001,003005,006004,006003,023001,010005,014007,010000,010004,012000,012000,012001,012000,012000,010005,018007,011004,001001,000000,003004,000003,012004,012004,018007,012004,012004,012004,012004,012004,012004,012004,012004,012004,012004,012004,012004,012004,012000,012000,011007,010005,010005,012000,012000,012000,012000,012001,012000,012000,023005,023005,011003,023005,023005,023005,023005,010000,010007,010000,010006,023005,023005,010003,023005,023005,010002,023005,005001,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
	000000,000000,000000,001003,010000,001001,000000,000000,003004,000003,012000,012000,012000,012000,010007,011004,010007,011006,012000,012000,012000,012000,000001,003005,000000,000000,000000,000000,000000,000000,000000,007004,004002,004002,007005,000000,002004,002002,002005,000000,001003,010004,001001,002004,002003,010005,010001,001001,002004,006003,023001,010001,010000,014007,010000,010000,012000,012000,012001,012000,012000,012000,018007,011007,002001,002005,000000,001003,012004,012004,016007,012004,012004,012004,012004,012004,012004,012004,012004,012004,012004,012004,012004,012004,012000,012000,010001,010005,010000,025003,012000,012000,012001,012000,012000,011003,023005,010002,023005,010003,023005,023005,010003,010000,000001,002010,003003,010000,010003,010002,023005,023005,023005,023005,005001,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
	000000,000000,000000,003004,000002,000008,002002,002005,000000,001003,012000,012000,012000,012000,012000,012000,012000,012000,012000,012001,012000,012000,001001,000000,000000,000000,000000,000000,002004,002002,006002,006002,006005,000000,000000,002004,002003,010004,001001,000000,003004,000002,000008,002003,010000,010000,000001,000008,002003,010000,010000,010000,025003,014007,001000,010000,012000,012000,012000,012001,012000,012000,018004,017007,019006,001001,000000,003004,000003,010000,026000,026000,010004,000001,000002,000002,000003,010004,010000,010000,010000,010000,011004,012000,012000,011007,010005,010001,011000,010006,011007,012000,012000,012000,012000,023005,023005,010002,010002,023005,023005,011003,023005,010007,002001,002003,026001,010000,010003,023005,010002,023005,023005,004001,007005,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
	000000,000000,000000,000000,000000,001003,010000,002001,002002,001008,000002,000003,012000,012000,012000,012000,025000,012000,012000,012000,012000,010007,002001,002005,000000,000000,000000,002004,002003,023004,023005,004001,007005,000000,000000,001003,010000,010000,001001,000000,000000,002004,002003,010000,010005,000001,003005,001003,010001,012004,012004,012004,012004,014007,003000,010001,010000,012000,012001,012001,012000,012000,010005,010005,014007,001001,000000,000000,003004,000003,025003,000001,000002,003005,000000,000000,003004,000002,000003,010005,010001,010001,010004,000001,000002,000003,010000,010000,010004,010001,011004,012000,012000,012000,012000,023005,023005,010003,011003,023005,023005,023005,023005,010003,010000,026001,025003,023005,023005,023005,023005,023005,023005,005001,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
	000000,000000,000000,000000,000000,001003,010006,010000,010001,002001,002002,001008,000003,012000,010007,011006,011006,012000,012000,012000,011006,010007,010006,001001,000000,000000,000000,001003,010004,022000,023005,005001,000000,000000,002004,002003,010004,011000,002001,002002,002005,001003,010000,010001,000001,000008,002002,001013,011004,012004,012004,012004,012004,016007,012004,012004,012004,012000,012001,012001,012001,012000,011007,010001,018007,002001,002005,000000,000000,003004,001007,003005,000000,000000,000000,000000,000000,000000,003004,000003,010000,010000,000001,003005,000000,001003,010005,011000,010000,010004,011007,011007,012000,012000,023005,010002,023005,023005,023005,023005,011003,023005,010003,023005,023005,010003,023005,023005,010003,023005,023005,023005,023005,005001,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
	000000,000000,000000,000000,000000,001003,010000,010004,010006,010000,010001,001001,003004,000003,010007,010007,011006,012000,012000,011006,010007,010006,010007,001001,000000,000000,000000,003004,004003,023005,004001,007005,000000,000000,001003,010004,010000,010004,010007,010004,001001,001003,010004,000001,000008,002003,010005,003000,011000,012004,012004,012004,012004,016007,012004,012004,012004,010000,012000,012000,012001,012000,011007,011007,014007,011007,002001,002005,000000,000000,000000,000000,000000,002004,002002,002002,002002,002005,002004,003010,003003,010004,001001,000000,000000,003004,000003,010001,011004,010000,011007,011007,012000,012000,023005,023005,010002,023005,010003,011003,010002,023005,023005,023005,023005,023005,023005,023005,010002,010002,010002,023005,023005,005001,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
	000000,000000,000000,000000,002004,002003,010000,010004,011000,010000,010001,002001,002002,002003,011006,010007,011006,011006,010007,010007,010006,022000,004001,003005,000000,000000,000000,000000,005003,023005,005001,002004,002002,000009,002003,010000,011000,011000,011000,010004,001001,001003,010001,001001,001003,010000,010005,010004,010001,012004,012004,012004,012004,014007,012004,012004,012004,010001,012000,012001,012000,012000,012004,012004,016007,012004,012004,002001,002005,000000,000000,000000,002004,002003,010001,010001,001002,001001,001003,010000,010000,011004,001001,000000,000000,000000,001003,010000,010004,010006,011004,012000,012000,023005,010002,010003,010002,023005,023005,023005,023005,023005,010002,011003,023005,023005,023005,010002,023005,023005,023005,023005,023005,005001,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
	000000,000000,000000,002004,002003,010001,010004,010001,011000,011000,010000,010006,011006,011006,011006,010006,000001,000002,000003,011006,023004,023005,005001,000000,002004,002002,002002,002005,007004,004002,007005,001003,012000,003000,010000,010004,010007,011000,022000,004001,000008,002003,010005,001001,001003,011000,010005,012000,010000,010000,000001,000003,010000,014007,012004,012004,012004,010004,012000,012001,012001,012000,012004,012004,014007,012004,012004,010001,002001,002002,002002,002002,002003,011004,010001,010004,025003,001001,003004,000003,010000,000010,002009,000000,000000,000000,005003,022001,010001,010004,012000,012000,012000,023005,023005,023005,023005,010002,011003,023005,010003,023005,023005,023005,023005,010002,010003,023005,023005,011003,023005,023005,004001,007005,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
	000000,000000,000000,001003,027000,010000,010001,010000,010006,010001,010004,011000,010006,010006,010007,010006,002001,008004,002003,011000,023004,023005,005001,000000,001003,011000,010001,001001,000000,000000,000000,001003,012000,012000,010004,010007,011000,022000,023005,005001,001003,010001,010004,001001,001003,010000,012000,012000,011004,000001,003005,001003,010000,018007,012004,012004,012004,010005,012000,012000,012001,012000,012004,012004,016007,012004,012004,010005,011004,011004,011004,010005,010004,010001,010004,010000,000001,003005,000000,001003,010005,003000,001001,000000,000000,000000,007004,006010,003003,010006,012000,012000,012000,012000,012000,011003,023005,010002,023005,023005,023005,023005,010003,023005,011003,011003,023005,023005,011003,023005,023005,023005,005001,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
	000000,000000,000000,003004,000002,000002,000002,000002,000003,010000,010000,010000,010001,010000,010001,010004,010000,018003,010004,010004,023004,023005,005001,000000,001003,010004,023004,005001,000000,000000,000000,001003,012000,012000,012000,010004,023004,023005,004001,007005,001003,010000,010001,002001,001008,000003,012000,012000,011000,002001,002005,001003,010000,014007,012004,012004,012004,010005,012000,012001,012000,012000,010004,019000,007012,013003,017003,017003,012000,012000,010005,011004,010004,010000,010001,000001,003005,000000,000000,003004,000002,000002,003005,000000,000000,000000,000000,001003,010000,010001,011004,012000,012000,012000,025000,023005,023005,023005,010002,010003,023005,023005,023005,023005,010002,023005,023005,010002,023005,023005,011003,023005,005001,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
	000000,000000,000000,000000,000000,000000,000000,000000,003004,000002,000003,010006,010000,010000,010001,010001,011000,015000,013002,010000,023004,023005,005001,000000,001003,010004,023004,006001,006005,000000,002004,002003,011000,012000,010007,010004,023004,023005,005001,000000,002008,003003,010001,010001,001001,001003,010001,025000,010001,010000,001001,003004,000003,018007,012004,012004,012004,010000,012000,012001,000001,000003,011000,018003,014007,010001,010000,011007,012000,012000,000001,000003,010004,010004,010001,001001,000000,000000,000000,000000,000000,002004,002002,002005,000000,000000,000000,001003,010004,011000,019000,012000,025000,012000,023005,010003,023005,011003,010003,010002,023005,010003,023005,023005,023005,023005,010002,023005,010002,023005,023005,023005,005001,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
	000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,003004,000002,000002,000003,010000,010000,012004,012004,018003,010004,010004,023000,005001,000000,001003,010001,023004,023005,005001,002004,002003,010004,010005,010005,011000,010000,003001,006011,007005,000000,001003,011000,010004,010000,001014,002003,010004,010001,010001,010004,001001,000000,001003,014007,012004,012004,012004,010000,012000,012000,001001,008005,015003,021002,018004,016006,010000,000001,000002,002010,003011,001008,000003,010001,010001,001001,000000,000000,000000,000000,002004,002003,010000,001001,000000,000000,000000,008005,007012,013003,018002,011004,011004,012000,023005,023005,023005,023005,023005,023005,023005,023005,010002,010003,023005,023005,023005,010002,023005,010003,023005,023005,005001,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
	000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,003004,000003,010000,012004,012004,016003,010001,010000,010000,001001,000000,003004,000003,023004,023005,005001,001003,011000,010007,001000,010007,010001,001002,026000,000006,000000,000000,001003,010004,011004,000001,002013,010000,011004,001000,010000,011000,001001,002004,002003,018007,010001,011000,010005,010000,012000,000001,003005,001003,012004,012004,012004,014007,010004,001001,002004,002003,010000,001001,003004,000003,011004,001001,000000,000000,000000,000000,001003,010004,010007,001001,000000,000000,000000,001003,012004,012004,010007,011004,011004,012000,012000,012000,012000,012000,023005,023005,010002,023005,023005,010003,023005,011003,023005,023005,011003,023005,010003,023005,005001,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
	000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,008005,007012,017003,017003,021001,017003,017003,015003,009005,000000,000000,003004,000002,004002,007005,003004,002010,003002,000013,010005,011000,010007,010000,001001,000000,000000,001003,010001,011000,002001,001008,000003,010000,002014,000002,000002,003005,001003,010000,014007,010005,010000,010000,000001,000002,003005,000000,001003,012004,012004,012004,018007,003001,002009,000005,025003,010005,001001,002004,003010,001012,003011,002002,002005,000000,000000,001003,010000,022000,005001,000000,000000,000000,001003,012004,012004,010007,010007,011004,012000,012000,012000,012000,012000,012000,026001,023005,023005,023005,023005,023005,023005,023005,023005,023005,023005,023005,023005,005001,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
	000000,000000,000000,000000,000000,000000,000000,000000,000000,002004,002002,002005,000000,002004,002003,012004,012004,012004,012004,012004,012004,010000,001014,002002,002002,006005,000000,000000,002004,002002,002003,010007,003000,012000,010001,000001,000002,003005,000000,000000,001003,010004,010004,010004,002001,001013,010000,001001,000000,000000,002004,002003,010000,014007,011004,010000,000001,003005,002004,002002,002005,001003,012004,012004,012004,014007,010004,001001,003004,000002,000002,000008,002003,012000,003000,011004,010001,001001,000000,000000,003004,000002,004002,007005,000000,000000,002004,002003,010000,012004,012004,010007,010007,011004,012000,012000,012000,012000,000001,001007,004002,004003,023005,010002,012000,012000,012000,012000,012000,012000,012000,012000,002001,002005,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
	000000,000000,000000,000000,000000,000000,000000,000000,002004,002003,010004,002001,002005,000005,026000,026000,012004,012004,012004,012004,012004,010007,003000,012000,023004,006001,006005,000000,001003,010001,010004,010006,010006,010006,010001,002001,002005,000000,000000,000000,001003,010000,010005,011000,010000,001010,002011,003005,002004,000007,002003,010000,019004,021006,010000,022000,005001,002004,002003,011004,001014,003010,003002,002011,000003,026000,026000,000006,000000,000000,000000,001003,012000,025000,010007,011004,010000,002001,002005,000000,000000,000000,000000,000000,000000,000000,000005,026000,011000,012004,012004,011004,010004,010007,010006,010007,010007,012000,001001,000000,002004,002003,012001,012001,012000,012000,012000,012000,012000,012000,012000,012000,012000,002001,002005,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
	000000,000000,000000,000000,000000,000000,000000,000000,001003,010001,010001,010000,001001,001003,026000,026000,015007,015007,017007,016006,010007,012000,012000,012000,023004,023005,006001,006005,003004,000003,011000,010004,010001,011000,010001,010000,001014,002002,002002,002002,001008,000003,010000,011004,010000,010001,002001,002002,002003,026000,026000,017007,015006,010005,022000,004001,007005,001003,011007,011004,003000,010000,025000,001001,000005,026000,026000,002001,002002,002002,008004,002003,012000,011004,010005,011004,011000,010004,002001,002005,000000,000000,000000,000000,000000,006004,006003,022005,022005,022005,011004,010004,011004,011004,011004,010004,010007,012000,001001,000000,001003,012000,012000,012000,012000,012000,012000,012000,012000,012000,012000,012000,012000,012000,002001,002002,002005,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
	000000,000000,000000,000000,000000,000000,000000,002004,002003,011000,010006,010000,002001,001013,010000,012004,012004,010004,012000,016007,012000,012000,010007,010001,010004,023000,023005,005001,000000,003004,000002,000002,000002,000003,010001,010001,003000,010001,010001,010000,001001,001003,010000,010004,010005,010001,010001,010000,011000,010004,010000,010005,012000,022000,023005,005001,000000,001003,010005,011007,011007,011004,010004,002001,002003,010004,010000,010000,010004,010000,016003,012000,012000,012000,011004,011000,010004,011000,010000,001001,000000,000000,000000,000000,000000,005003,023005,023005,023005,023005,022001,010004,011004,011004,011004,011004,000001,000002,003005,000000,001003,012000,012000,012000,012000,010007,010007,011004,012000,012000,012000,012000,012000,012000,012000,012000,001001,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
	000000,000000,000000,000000,000000,000000,000000,001003,010000,010004,010004,011000,010000,001010,003003,012004,012004,010007,012000,025001,012000,010007,010001,010006,010001,023004,004001,007005,000000,000000,000000,002004,002002,002003,010000,010007,011000,010000,000001,000002,003005,003004,000002,000003,010000,010005,010001,010001,010001,010001,010005,010005,022000,023005,004001,007005,002004,002003,012000,011007,010001,010004,012004,012004,012004,010000,012004,012004,012004,012004,018000,019002,012000,000001,000002,000003,012000,010004,010000,001001,000000,002004,002002,002005,000000,007004,004002,004002,004002,004003,023005,022001,011000,010000,012000,000001,003005,000000,000000,000000,002008,003002,003003,010004,010006,011000,011004,010006,011004,010007,012000,012000,012000,012000,012000,012000,002001,002002,002005,000000,000000,000000,000000,000000,000000,000000,000000,000000
	000000,000000,000000,000000,000000,000000,000000,001003,010000,010000,010006,010001,010000,010006,010000,010000,010006,010006,012000,016007,012000,010006,010000,000001,000002,000002,007005,000000,000000,000000,000000,001003,010000,010001,010000,011000,010000,010001,001001,002004,002002,002005,000000,003004,000003,010000,010000,010005,010000,010000,010000,022000,023005,004001,007005,002004,002003,012000,012000,012000,011000,010004,012004,012004,012004,010000,012004,012004,012004,012004,000001,009004,000002,003005,000000,003004,000003,010005,010004,002001,002005,001003,027000,002001,002005,000000,002004,002002,002005,007004,004002,004002,000002,000002,000002,003005,002004,002002,002005,000000,001003,010000,010000,010004,010001,010001,010004,010007,010001,010000,011004,011004,010007,012000,012000,012000,012000,012000,001001,000000,000000,000000,000000,000000,000000,000000,000000,000000
	000000,000000,000000,000000,000000,000000,000000,003004,000003,010001,010000,010001,010001,010000,011000,010006,011006,011006,012000,016007,010006,010001,000001,003005,000000,000000,000000,000000,000000,000000,000000,001003,010000,010000,001000,011004,010001,000001,003005,001003,010000,002001,002005,000000,003004,000002,000003,010000,010000,010005,022000,004001,004002,007005,002004,002003,012000,012000,012000,012000,011007,010005,012004,012004,012004,010004,012004,012004,000001,000002,003005,000000,002004,002002,002005,000000,001003,010000,010006,010006,001001,001003,010004,010001,001001,002004,002003,010000,001014,002002,002005,000000,000000,000000,000000,000000,001003,010000,002001,002005,003004,000003,010000,011000,010004,010000,010004,010005,010004,010004,010006,011004,010007,012000,012000,012000,012000,012000,002001,002005,000000,000000,000000,000000,000000,000000,000000,000000
	000000,000000,000000,000000,000000,000000,000000,000000,003004,000002,000003,010001,011006,011000,010000,011006,010007,012000,012000,018007,010001,010001,002001,002005,000000,000000,002004,002002,008004,002005,000000,003004,000002,000002,001009,000002,000002,003005,002004,002003,010005,012000,002001,002005,000000,000000,003004,000002,000002,000002,004002,007005,002004,002002,002003,012000,012000,012000,012000,012000,012000,010001,012004,012004,003001,008000,013003,015003,009005,000000,002004,002002,002003,010004,001001,000000,001003,010000,010004,010000,001001,001003,010001,010005,002001,001013,010005,010000,003000,010000,002001,002002,002005,000000,000000,000000,001003,010001,010007,002001,002005,000005,026000,010000,010004,010001,010000,003001,003002,002011,000003,010000,011006,012000,001000,012000,012000,012000,012000,002001,002005,000000,000000,000000,000000,000000,000000,000000
	000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,003004,000003,010000,010006,010007,011006,010007,012000,012000,018004,017007,016006,010000,001001,000000,002004,002003,010000,016003,001001,000000,002004,002002,002005,000000,000000,002004,002002,002003,010005,010005,010004,010005,002001,002002,002002,002005,000000,000000,000000,000000,000000,001003,012000,012000,012000,012000,012000,012000,012000,012000,010005,010004,010000,010000,010004,010001,012000,001001,000000,001003,025000,000010,000011,001001,002004,002003,010000,011000,000001,003005,001003,010000,010004,010005,003000,010005,010005,010001,010004,010000,011004,002001,002005,000000,000000,003004,000003,010007,010005,001001,003004,000002,000002,000003,010000,011000,010004,010000,002001,001008,000002,000002,000002,001009,000002,000002,000003,012000,012000,002001,002005,000000,000000,000000,000000,000000,000000
	000000,000000,000000,000000,000000,000000,000000,000000,000000,002004,002002,002003,011000,012000,011006,010007,012000,012000,012000,010007,010001,016007,010006,001001,002004,002003,010001,010000,018003,001001,000000,001003,010005,002001,002005,000000,001003,010000,011000,010005,010007,010004,010006,011000,012000,012000,001001,000000,000000,000000,000000,000000,001003,012000,012000,000001,000003,012000,012000,012000,012000,010005,010000,010004,010004,010001,010000,012000,001001,000000,001003,011001,001010,001011,001014,002003,012000,010005,010000,001001,000000,003004,000003,010000,010001,010000,011004,012000,012000,012000,012000,011004,010000,001001,000000,000000,000000,003004,000003,010000,001001,000000,000000,000000,002008,003002,003003,010000,010000,010000,001001,000000,000000,000000,000000,000000,000000,003004,000003,012000,012000,001001,000000,000000,000000,000000,000000,000000
	000000,000000,000000,000000,000000,000000,000000,000000,000000,001003,010000,010001,010007,012000,012000,011006,012000,012000,012000,011006,010001,016007,010000,001014,002003,010004,010006,016000,021002,002001,002005,001003,010005,010000,002001,002002,001008,000003,010000,010005,026000,010001,010007,010000,010005,000001,003005,000014,000000,000000,000000,000000,003004,000002,000002,000008,003010,003002,003003,012000,012000,012000,010005,010004,010005,010001,010004,010001,002001,002005,001003,010005,011004,000001,002013,012000,011004,010001,010000,001001,002004,002002,001013,010005,010001,010005,012000,012000,012000,012000,012000,012000,010005,002001,002002,002005,000000,000000,003004,000002,000008,002002,002002,000009,002003,010004,010000,010005,010007,000001,003005,002004,002002,002005,000000,000000,000000,000000,003004,000002,000002,003005,000000,000000,000000,000000,000000,000000
	000000,000000,000000,000000,000000,000000,000000,000000,000000,003004,000003,010000,011006,011006,012000,012000,012000,012000,012000,010007,010006,018007,000010,001011,012004,012004,012004,018003,026000,026001,000006,001003,010000,010005,010005,010000,002001,003010,002011,000002,001007,000003,010007,010005,000001,003005,000000,000000,000000,002004,002002,000007,002002,002002,002002,002003,010000,010000,011000,025000,012000,025000,010005,010000,000001,000002,000003,010001,012000,002001,001008,000002,000002,000008,002003,010001,010004,010004,000001,000008,002003,012002,002014,000002,000003,010000,010005,025000,012000,012000,012000,012000,011004,010000,010005,002001,002002,002005,000000,000000,001003,010007,010000,003000,010007,010000,011000,010005,010007,001001,002004,002003,010004,001001,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
	000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,003004,000002,000003,011006,012000,012000,012000,012000,012000,010006,010007,018007,003000,010000,012004,012004,012004,018003,026000,026000,001001,003004,000003,012000,010001,010005,010005,010001,002001,002005,000000,001003,010007,010007,002001,002005,002004,002002,002002,002003,010004,026000,010000,012004,012004,012004,012004,010001,010004,012000,012000,012000,001000,010000,001001,000000,005003,022001,010005,011004,002001,002002,002002,002003,012000,011000,010005,010000,001001,001003,012002,012002,001001,006004,006003,022001,010005,011004,012000,012000,012000,012000,010001,011000,010000,010004,010000,001001,000000,000000,001003,010007,010007,010004,010000,010007,010000,000010,003002,003011,001013,010000,010004,001001,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
	000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,002004,003010,002011,000003,012000,012000,012000,012000,010007,010007,018004,017007,017007,015007,017007,015007,008012,018006,010001,002001,002005,003004,000003,012000,011000,010007,011000,010001,002001,002005,001003,010005,010007,012000,001014,002003,010000,010004,010001,011000,010004,011004,012004,012004,012004,012004,011004,012000,012000,012000,012000,002014,000002,003005,000000,005003,023005,022001,010001,010000,010005,010001,010000,010000,010004,010000,000001,000008,002003,012002,012002,001001,005003,023005,023005,011000,010007,012000,012000,012000,011004,010005,010001,010001,010004,011000,001001,000000,000000,001003,010007,010007,011000,011000,010000,000010,001011,010000,010000,002000,010005,010005,001001,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
	000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,001003,010001,002001,001008,000002,000002,000002,000002,000003,010006,010006,010000,010006,010001,012004,012004,014003,012004,012004,010000,002001,002005,003004,000003,010007,010005,011000,010005,010001,002001,001013,010005,010000,011000,002000,010000,010001,010001,000001,000003,010000,010005,012004,012004,012004,012004,012000,012000,012000,012000,011004,001001,000000,000000,000000,007004,004003,023005,023006,010004,010001,010001,000001,000002,000002,000002,000008,002003,012002,025000,012002,001001,007004,004003,023005,011000,011004,012000,012000,012000,011004,011000,011000,011000,010000,010004,002001,002005,000000,001003,010007,010001,011000,010000,010005,002000,010000,010001,010005,002000,010000,010000,001001,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
	000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,002004,002003,011000,010007,002001,002002,002002,002005,000000,003004,000002,000002,000002,000002,000003,012004,012004,018003,012004,012004,010006,010007,002001,002005,003004,000003,010007,010001,011000,010007,010000,002014,000003,010005,000001,001009,000003,010000,010000,001001,003004,000002,000003,012004,012004,012004,012004,012000,012000,025000,010004,010000,001001,000000,000000,000000,000000,005003,023005,023006,010001,000001,000002,003005,000000,000000,000000,001003,012002,012002,010005,000001,004008,006002,006003,023005,011000,010005,012000,012000,012000,011000,011004,022000,023005,023005,022001,010004,002001,002005,007004,000003,010000,010000,011000,010000,002000,010000,011000,010005,001010,002011,000002,003005,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
	000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,001003,010000,010000,010000,010006,012000,012000,001001,000000,000000,000000,000000,002004,002002,002003,011006,012000,012000,012000,012000,010006,010007,010006,002001,002005,003004,000002,000002,000003,010000,010000,001001,003004,000002,000008,002002,003010,003002,002011,003005,000000,000000,003004,000003,010000,010005,011000,011004,012000,010005,011004,010001,001001,000000,000000,000000,000000,007004,004002,000002,000002,003005,000000,000000,000000,000000,000000,003004,000002,000002,001007,004008,006003,023005,023005,023005,010004,012000,012000,012000,012000,011004,022000,023005,004001,004003,023001,010005,010004,001001,000000,005003,022001,010005,010001,010000,001010,000011,010000,010001,010000,001001,002004,002002,002005,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
	000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,003004,000002,000003,011000,010007,010007,012000,001001,002004,002002,002002,002002,002003,012000,012000,012000,012000,012000,012000,012000,010006,010006,010006,010006,002001,002002,002005,000000,003004,000002,000002,003005,000000,000000,001003,010000,010004,010000,002001,002005,000000,000000,000000,003004,000003,011000,010000,010004,012000,010001,010006,010004,001001,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,006004,006002,006003,023005,023005,010003,010002,012000,012000,012000,012000,011004,010001,023000,007001,006009,001003,010001,010000,000001,003005,000000,007004,004003,022001,022005,010001,010001,001010,000011,010000,010004,001014,002003,027000,002001,002005,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
	000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,001003,010001,000001,000002,002010,003011,002003,012000,012000,012000,012000,012000,000001,000002,000002,000002,000003,012000,012000,012000,010007,010001,010006,010001,002001,002002,002002,002002,002002,002002,002002,002002,002003,010000,011000,022005,010000,001001,000000,000000,000000,000000,001003,010000,010001,011000,010001,010004,010000,000001,003005,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,006004,006002,006002,006002,006002,006003,023005,023005,011003,010002,010002,010002,025000,012000,012000,012000,010000,011000,011004,023000,001001,007004,002010,003002,002009,000000,000000,000000,007004,004003,023005,022001,010005,010001,001010,002011,000002,002013,010000,010000,010000,001001,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
